,Date,Low,High,Close,Open,Volume
7038,2014-02-11,30.746173660459345,31.0798252852052,31.00475311279297,30.762856718991845,32141400.0
7037,2014-02-10,30.270712524518878,30.69611930847168,30.69611930847168,30.55431810780992,26767000.0
7036,2014-02-07,30.03715550856873,30.520954620112327,30.49593162536621,30.295738121493873,33260500.0
7035,2014-02-06,29.770235724204497,30.237351821997663,30.17896270751953,29.861990956089592,35351800.0
7034,2014-02-05,29.86199621387184,30.42086764195023,29.878679275512695,30.27072326915118,55814400.0
7033,2014-02-04,30.237354330505386,31.021439062808504,30.32076644897461,30.83793176578254,54697900.0
7032,2014-02-03,30.387496976563373,31.688746952330746,30.429203033447266,31.480213485943114,64063100.0
7031,2014-01-31,30.49593317211981,31.60532948235952,31.563623428344727,30.82124484819034,93162300.0
7030,2014-01-30,30.220664898872194,30.762853100515475,30.746170043945312,30.6877809369336,35036300.0
7029,2014-01-29,29.94540540021474,30.76285616168997,30.579345703125,30.01213445116782,52745900.0
7028,2014-01-28,29.82029535401011,30.354140691792,30.254045486450195,30.12892409329604,36205500.0
7027,2014-01-27,30.012134582432946,30.771196234406165,30.05384063720703,30.75451317610293,44420800.0
7026,2014-01-24,30.47092138455018,31.3217386525304,30.70448112487793,31.238326505108,76395500.0
7025,2014-01-23,29.62844332212358,30.13726562722892,30.078876495361328,30.103899499884857,43954000.0
7024,2014-01-22,29.820287919927246,30.295744004232947,29.97043228149414,30.24569482305451,21904300.0
7023,2014-01-21,30.078877421275763,30.7128179504823,30.170629501342773,30.7128179504823,31567300.0
7022,2014-01-17,30.153936665574562,30.721147876344858,30.345787048339844,30.721147876344858,46267500.0
7021,2014-01-16,30.287404155096976,30.862955421502857,30.77120018005371,30.604372757597847,38018700.0
7020,2014-01-15,29.903701803761894,30.687789778630624,30.662763595581055,29.94541104818831,44812600.0
7019,2014-01-14,28.886048895900363,29.928715947768307,29.845300674438477,28.96946098726287,41623300.0
7018,2014-01-13,29.05288893423087,30.045507255107267,29.178007125854492,30.020484253176285,45901900.0
7017,2014-01-10,29.820287594719122,30.153942434999834,30.06218719482422,29.945408955316484,40548800.0
7016,2014-01-09,29.52833705548617,29.953743882798186,29.63677215576172,29.928720887652727,36516300.0
7015,2014-01-08,29.67849115250944,30.145604186035076,29.828632354736328,30.028825927653667,59971700.0
7014,2014-01-07,30.203991653870172,30.437551339755046,30.370819091796875,30.304090025807426,35802800.0
7013,2014-01-06,30.120581188798397,30.7712047324668,30.137264251708984,30.737838606645628,43603700.0
7012,2014-01-03,30.529291633643368,31.046456809960148,30.787874221801758,31.029773754404687,31134800.0
7011,2014-01-02,30.94635548599748,31.196598113178645,30.99640464782715,31.154888887336995,30632200.0
7010,2013-12-31,31.0464622354231,31.346750923962748,31.204946517944336,31.196606579692922,17503500.0
7009,2013-12-30,30.77954475204904,31.179928675634102,31.104856491088867,31.046467367772415,16290500.0
7008,2013-12-27,31.004758123716172,31.380119046442346,31.104856491088867,31.346756105953354,14563000.0
7007,2013-12-26,31.004758192568257,31.271683990852967,31.2299747467041,31.029784375451293,17612800.0
7006,2013-12-24,30.56267219028724,31.00476223457581,30.9296932220459,30.62940444405027,14243000.0
7005,2013-12-23,30.48759895382314,30.77120465868531,30.545988082885742,30.704475589171857,25128700.0
7004,2013-12-20,30.18729724592297,30.8045575796626,30.69611930847168,30.195640364766323,62649100.0
7003,2013-12-19,30.0955549394206,30.48759573864417,30.237356185913086,30.454229616421745,34160100.0
7002,2013-12-18,29.63678145216279,30.52930462128444,30.512624740600586,30.3291142333898,63192100.0
7001,2013-12-17,30.304091588356194,30.954715129652403,30.462575912475586,30.812910686413886,45687700.0
7000,2013-12-16,30.47925457723227,30.862955421502857,30.77120018005371,30.637738878482704,31734200.0
6999,2013-12-13,30.545986712789755,31.23831947200545,30.6043758392334,31.213293287837644,40066100.0
6998,2013-12-12,31.013094989619443,31.39679577457889,31.04646110534668,31.39679577457889,36012800.0
6997,2013-12-11,31.18826420784694,31.947325885661428,31.371774673461914,31.74713554314339,39853400.0
6996,2013-12-10,31.713769074453054,32.447807746821866,31.788841247558594,32.20590816881868,37828600.0
6995,2013-12-09,32.005720032649,32.42278702409544,32.28932571411133,32.164207525858565,30286000.0
6994,2013-12-06,31.68875251682979,32.155865527102826,31.99738121032715,32.04742721458855,36457300.0
6993,2013-12-05,31.01309683104735,32.43112501397225,31.697086334228516,32.4060988347069,116305000.0
6992,2013-12-04,31.79718489294319,32.514540590257226,32.48117446899414,31.872257074800903,51983600.0
6991,2013-12-03,31.76381520483106,32.10580992019336,31.955665588378906,31.813861194124023,52109800.0
6990,2013-12-02,31.74713324623986,32.34770741231059,32.072444915771484,31.77215624175217,42950400.0
6989,2013-11-29,31.546945968817298,31.938989946459866,31.80552864074707,31.546945968817298,22090400.0
6988,2013-11-27,31.271674173291917,31.496887474754764,31.363426208496094,31.338403215437463,26002100.0
6987,2013-11-26,31.154903411865234,31.405146155710472,31.154903411865234,31.338413908826762,34465300.0
6986,2013-11-25,31.338409969824575,31.655381738743888,31.396799087524414,31.638698679119894,30646800.0
6985,2013-11-22,31.138226656422408,31.430172310909846,31.338417053222656,31.30505092643295,27982000.0
6984,2013-11-21,31.07982997706194,31.305046528297645,31.196611404418945,31.08817309857171,23064700.0
6983,2013-11-20,30.746182706166568,31.204955813895893,30.9296932220459,30.796228714519845,32229900.0
6982,2013-11-19,30.587689622049144,31.0548057673849,30.646081924438477,30.737833983693907,44275000.0
6981,2013-11-18,30.688602497098934,31.110810561849295,30.79622459411621,30.920401021734868,53277500.0
6980,2013-11-15,31.2267042340755,31.475060202871074,31.326045989990234,31.417110582086025,50601300.0
6979,2013-11-14,31.226714899746074,31.566135576568595,31.47507095336914,31.350891347548327,46183700.0
6978,2013-11-13,30.547868746461695,31.590965270996094,31.590965270996094,30.61409554328039,44957600.0
6977,2013-11-12,30.796225572126616,31.127365880977266,30.928682327270508,30.94523981641576,31651600.0
6976,2013-11-11,30.92040809774901,31.27638628948586,31.119094848632812,31.20187915265678,26872500.0
6975,2013-11-08,30.91213278752151,31.276388168334964,31.27638816833496,31.18532353362686,36737800.0
6974,2013-11-07,30.986630828711593,31.466785364317282,31.044580459594727,31.425393221974762,60437400.0
6973,2013-11-06,30.680320142691077,31.64063221406961,31.60751724243164,30.82933435704443,88948800.0
6972,2013-11-05,29.61239291048446,30.390575977669204,30.332626342773438,29.628950400171572,51681900.0
6971,2013-11-04,29.430268658012338,29.78624685142838,29.753131866455078,29.46338364298564,28060700.0
6970,2013-11-01,29.297800857958833,29.546156835820486,29.413700103759766,29.529599349560698,40264600.0
6969,2013-10-31,29.25641765371821,29.546165856684784,29.314367294311523,29.521331198721523,41682300.0
6968,2013-10-30,29.330919113259874,29.628947583256906,29.42198371887207,29.41370339580663,36997700.0
6967,2013-10-29,29.19017426589534,29.570990074992725,29.405418395996094,29.496482977345096,31702200.0
6966,2013-10-28,29.198470856937295,29.579283720216864,29.446826934814453,29.479941920669773,38383600.0
6965,2013-10-25,29.364024634357044,30.042865638313074,29.579265594482422,29.70344513633506,113494000.0
6964,2013-10-24,27.791109334941368,28.229871746520892,27.9152889251709,27.99807321331181,53209700.0
6963,2013-10-23,27.873895277827923,28.552739744559574,27.948402404785156,28.43683731305627,58600500.0
6962,2013-10-22,28.577568673953596,29.05772316188563,28.627241134643555,28.991496372316742,40438500.0
6961,2013-10-21,28.90043340926025,29.140512245824432,28.966663360595703,28.958383037669822,27433500.0
6960,2013-10-18,28.42027733232577,28.96666176874538,28.941823959350586,28.825924708900626,41811700.0
6959,2013-10-17,28.45338874154765,28.966661354802234,28.908708572387695,28.51961868829702,31359200.0
6958,2013-10-16,28.610691222682128,28.892162258411737,28.676918029785156,28.643803047224367,35111600.0
6957,2013-10-15,28.536180700384158,28.966665948470375,28.552738189697266,28.70174927747886,47097800.0
6956,2013-10-14,27.964959842004,28.561016856532284,28.519624710083008,28.064304783104276,27757900.0
6955,2013-10-11,27.882173635265186,28.262986409288782,28.254709243774414,27.882173635265186,30033300.0
6954,2013-10-10,27.534474623471276,28.056024512171906,27.948402404785156,27.575869928017347,42875100.0
6953,2013-10-09,27.286107888623135,27.60897092618486,27.377172470092773,27.377172470092773,35878600.0
6952,2013-10-08,27.15365813244137,27.59242366845892,27.32750701904297,27.5758661804943,41017600.0
6951,2013-10-07,27.484808318734405,27.90701331235186,27.56759262084961,27.815948685213918,35069300.0
6950,2013-10-04,27.83250434154087,28.13881318680558,28.047748565673828,27.89045398080317,33008100.0
6949,2013-10-03,27.666930507734318,28.147088234644663,28.03118896484375,28.047746454532202,38703800.0
6948,2013-10-02,27.55930402963455,28.171915190585054,28.08085060119629,27.617253648696963,46946800.0
6947,2013-10-01,27.56758341782804,27.82421972154093,27.79938507080078,27.6089755550675,36718700.0
6946,2013-09-30,27.070870923638775,27.575863198895334,27.551025390625,27.319226900219068,39839500.0
6945,2013-09-27,27.211613520954984,27.940127355506736,27.542757034301758,27.219893845698877,55348000.0
6944,2013-09-26,26.97980620245703,27.31922677239947,27.128820419311523,27.021198338690485,28504000.0
6943,2013-09-25,26.82252039272407,27.153660709388653,26.91358184814453,26.89702751662679,28907500.0
6942,2013-09-24,26.615562224125664,27.211616185284353,26.86391830444336,27.211616185284353,40685000.0
6941,2013-09-23,26.905305737949885,27.29439886226457,27.103992462158203,26.938420718320994,39826100.0
6940,2013-09-20,27.062588780144374,27.71659522893591,27.145376205444336,27.658645610234622,102904900.0
6939,2013-09-19,27.584154093369207,27.882182676820452,27.84906768798828,27.716610890678744,42026600.0
6938,2013-09-18,27.178497171879293,27.65037454713725,27.584144592285156,27.31095392356542,64099900.0
6937,2013-09-17,27.236445407027155,27.708322758093242,27.261280059814453,27.666927459423874,84716500.0
6936,2013-09-16,27.095715897921043,27.73316514743631,27.15366554260254,27.633823350556423,52839700.0
6935,2013-09-13,26.9135757416212,27.377175869385493,27.34406089782715,27.128819898732928,40899000.0
6934,2013-09-12,26.979809178484516,27.137100576728816,27.062593460083008,27.087431270976886,32860200.0
6933,2013-09-11,26.930140394219045,27.26128388189346,27.103992462158203,26.963255374590155,39087500.0
6932,2013-09-10,26.317527458450243,26.82251982555513,26.814239501953125,26.408590490954264,56881200.0
6931,2013-09-09,25.829094722931586,26.317529641363972,26.20990753173828,25.845650634481593,49628500.0
6930,2013-09-06,25.771139350489513,25.986381956024747,25.787696838378906,25.920153583476132,75434900.0
6929,2013-09-05,25.62213096660691,26.02778001344734,25.85392951965332,25.74630898845452,71644900.0
6928,2013-09-04,25.7545849050299,26.052611808928596,25.829092025756836,25.986383432616773,142320600.0
6927,2013-09-03,25.90359558728623,26.54932177285041,26.39202880859375,26.28440830400266,154507000.0
6926,2013-08-30,27.393733351647093,27.716596429255716,27.65036964416504,27.62553183649072,42790200.0
6925,2013-08-29,27.153663496062556,27.81594735537754,27.774555206298828,27.261285610082037,45284700.0
6924,2013-08-28,27.319223613229905,27.815935506627206,27.33578109741211,27.64208665973987,44257400.0
6923,2013-08-27,27.443408161937214,28.229868276663073,27.534469604492188,27.749713780031005,58522300.0
6922,2013-08-26,28.171916300317577,28.701743214340247,28.27126121520996,28.478225050876162,72786800.0
6921,2013-08-23,28.1470795775489,29.14050654718349,28.76797103881836,29.115668741280963,225493800.0
6920,2013-08-22,26.574160645785533,26.897026947882377,26.814239501953125,26.64866776811278,31169900.0
6919,2013-08-21,26.11056081001945,26.49965071153641,26.16851043701172,26.16851043701172,37409100.0
6918,2013-08-20,25.969826373237456,26.408588754753033,26.176790237426758,26.027776002569027,22979600.0
6917,2013-08-19,25.978104693693492,26.46653956122486,25.98638343811035,26.292690665497954,27902500.0
6916,2013-08-16,26.20990829215252,26.48310057826872,26.325807571411133,26.317530404900594,32866300.0
6915,2013-08-15,25.531062544077937,26.640388988161128,26.31752586364746,26.49137475253667,33338000.0
6914,2013-08-14,26.24301993574149,27.617259937019153,26.781124114990234,26.607275218218398,48519600.0
6913,2013-08-13,26.665224280219686,26.946695270029043,26.681781768798828,26.913580292870755,39464100.0
6912,2013-08-12,26.684154597129538,27.103408331937867,27.02120018005371,26.684154597129538,25493700.0
6911,2013-08-09,26.692372822378132,27.045859980616058,26.881446838378906,26.93899096777393,26800700.0
6910,2013-08-08,26.34711245359743,27.185616896753388,27.03764533996582,26.50330639460695,59034400.0
6909,2013-08-07,25.689461360842625,26.38821345548931,26.35533332824707,25.927860314892182,38078600.0
6908,2013-08-06,25.796325974052376,26.034724901706593,25.960739135742188,25.93607669110068,36331500.0
6907,2013-08-05,26.010064221750362,26.306007305686606,26.059389114379883,26.22380071926429,30984000.0
6906,2013-08-02,25.952522051768092,26.223802709983218,26.2155818939209,26.051170276555567,29199900.0
6905,2013-08-01,25.977184858635823,26.37999544348917,26.03472900390625,26.355334562922053,42557900.0
6904,2013-07-31,26.067607593946278,26.347109038772334,26.174476623535156,26.28134408516386,43898400.0
6903,2013-07-30,25.93607754548374,26.404653033387312,26.182697296142578,26.125153158043567,45799500.0
6902,2013-07-29,25.81276850826161,25.977181675712263,25.927858352661133,25.87031264648129,28870700.0
6901,2013-07-26,25.656578460524774,25.99362564086914,25.99362564086914,25.697682540059603,38633600.0
6900,2013-07-25,25.68946188340807,26.01828668192363,25.804550170898438,25.993625802010165,63213000.0
6899,2013-07-24,26.215584359633276,26.462202592857174,26.273128509521484,26.338895044205714,52803100.0
6898,2013-07-23,26.06760597738275,26.338888158149533,26.15803337097168,26.23201913518806,65810400.0
6897,2013-07-22,25.977178364625995,26.31422233581543,26.31422233581543,26.05938493787316,79040700.0
6896,2013-07-19,25.500387678640973,26.856789376999792,25.81277084350586,26.634835187169926,248428500.0
6895,2013-07-18,28.95305561706663,29.503836241043544,29.133907318115234,29.364087056782303,49547100.0
6894,2013-07-17,29.175009890827646,29.914864522657037,29.380525588989258,29.873762010208853,37285100.0
6893,2013-07-16,29.561378722667236,29.947749257679856,29.816219329833984,29.602481237133915,36378500.0
6892,2013-07-15,29.249006024240437,29.775125896078073,29.734020233154297,29.31476944025924,34142600.0
6891,2013-07-12,29.00237309223925,29.372301960440375,29.32297706604004,29.24899442832037,35501200.0
6890,2013-07-11,28.68998562682779,29.405179201608043,29.339412689208984,28.772190631406705,53638300.0
6889,2013-07-10,28.213187168277095,28.61599920762098,28.525571823120117,28.22962879599724,29658800.0
6888,2013-07-09,28.065219684587674,28.443367768689537,28.237852096557617,28.426929274528838,25318500.0
6887,2013-07-08,27.933692621581386,28.4351514143444,28.221416473388672,28.237854969221672,32396900.0
6886,2013-07-05,27.604867337395543,28.147428601155315,28.122764587402344,28.024117940151577,26085900.0
6885,2013-07-03,27.621307436984168,28.254296137471464,27.95835304260254,27.670632331435844,15994400.0
6884,2013-07-02,27.645972781249004,28.311841640795134,27.90081024169922,28.287180760344004,37630000.0
6883,2013-07-01,28.221417610547135,28.76397893659593,28.246078491210938,28.566682483523305,31055400.0
6882,2013-06-28,28.229635510408684,28.59956438229977,28.3940486907959,28.262518773670244,65545500.0
6881,2013-06-27,28.36115790720545,28.59133441716091,28.45980453491211,28.377599534476516,28993100.0
6880,2013-06-26,27.859704012455754,28.344721124123897,28.237852096557617,28.048778054506688,48665900.0
6879,2013-06-25,27.50621586056226,28.26251513870425,27.678848266601562,28.015896967802366,44073400.0
6878,2013-06-24,26.774585762853818,28.11454903582646,27.719959259033203,27.07874812781347,56109000.0
6877,2013-06-21,27.169172282365857,27.728175183118278,27.350027084350586,27.670631043563215,85338500.0
6876,2013-06-20,27.432228296390246,28.221410781801204,27.5308780670166,28.163863514309174,54493700.0
6875,2013-06-19,28.435155868530273,28.846187318994186,28.435155868530273,28.73931826381566,30816200.0
6874,2013-06-18,28.68998727586884,28.91194142817335,28.75575065612793,28.74753140956558,28616500.0
6873,2013-06-17,28.468031594000056,28.90372381255147,28.772193908691406,28.517353347997414,49670100.0
6872,2013-06-14,28.155644811889967,28.517351236746535,28.278955459594727,28.402262971379447,53192600.0
6871,2013-06-13,28.435157458620758,28.788644776660377,28.54202651977539,28.76398389174826,45654900.0
6870,2013-06-12,28.648883251857477,28.994151209440314,28.772193908691406,28.88728218257893,37372700.0
6869,2013-06-11,28.50913704423082,28.92016842821809,28.640666961669922,28.813299390323635,39435900.0
6868,2013-06-10,28.887281430289857,29.306535143870697,29.1585636138916,29.191443737060144,35994500.0
6867,2013-06-07,28.8215214179458,29.413404471147043,29.32297706604004,28.97771221299936,40757300.0
6866,2013-06-06,28.352940118558443,28.862618046474402,28.739307403564453,28.64066077078844,37618500.0
6865,2013-06-05,28.303620314799982,28.68176842158674,28.591341018676758,28.44336947499142,46025100.0
6864,2013-06-04,28.58311655591361,29.38051826962412,28.76397132873535,29.281868501219584,65529500.0
6863,2013-06-03,28.63245287803476,29.29010258384605,29.257219314575195,28.706435530012442,51252600.0
6862,2013-05-31,28.59957310048307,29.002382222505908,28.690000534057617,28.624233987486477,56165700.0
6861,2013-05-30,28.616009947601565,28.977716485438595,28.79686164855957,28.648890079462372,51131000.0
6860,2013-05-29,28.41870339899758,28.78863219055651,28.67354393005371,28.55845566955091,38412200.0
6859,2013-05-28,28.28717464629954,28.920163240402356,28.788633346557617,28.29539389269982,48212100.0
6858,2013-05-24,27.867930080822934,28.180311685911434,28.17209243774414,27.884368577157524,33174400.0
6857,2013-05-23,27.867921103951524,28.402259868483167,28.073436737060547,28.139200108977192,51102700.0
6856,2013-05-22,28.246077703459143,28.640667462678984,28.45159339904785,28.59956495074537,66047500.0
6855,2013-05-21,28.542023627222804,28.99415757501126,28.648889541625977,28.854405257522636,48702400.0
6854,2013-05-20,28.50913863172832,28.85440350826141,28.83796501159668,28.550241145231674,54020800.0
6853,2013-05-17,28.03234211193633,28.66533088684082,28.66533088684082,28.057006130022067,60666700.0
6852,2013-05-16,27.580204273985252,28.07344379907559,28.015899658203125,27.654190045952777,59382900.0
6851,2013-05-15,27.48155932166069,27.86792983647059,27.826824188232422,27.49800095377182,46303900.0
6850,2013-05-14,26.963651643522343,27.563756942749023,27.563756942749023,27.012976526607215,56870100.0
6849,2013-05-13,26.57180966707262,26.996305934794645,26.963651657104492,26.620791083607852,36027600.0
6848,2013-05-10,26.384059454797203,26.710596092806167,26.68610382080078,26.669776677491917,36394900.0
6847,2013-05-09,26.604466215864026,26.93916480555147,26.661609649658203,26.816712810801896,46417800.0
6846,2013-05-08,26.653454069717924,27.1350939237211,26.93100929260254,26.996314755236625,51595700.0
6845,2013-05-07,27.135086792041438,27.584072239682452,27.192230224609375,27.46978537454658,43078300.0
6844,2013-05-06,27.143251023469148,27.68203422749195,27.551420211791992,27.2820270527387,40978300.0
6843,2013-05-03,27.004468116616053,27.36365578979094,27.33916664123535,27.126916973476977,46784600.0
6842,2013-05-02,26.441201291295144,27.077944271196046,27.069782257080078,26.637123885002183,46059500.0
6841,2013-05-01,26.61262752371173,27.004472650893117,26.710590362548828,26.882020659388495,54330900.0
6840,2013-04-30,26.351400541772865,27.02896285675519,27.020797729492188,26.579977393882515,75165200.0
6839,2013-04-29,25.93507181065059,26.677939643519846,26.62079620361328,25.959560966586572,59116400.0
6838,2013-04-26,25.673843665008363,26.10650202660522,25.951398849487305,26.041195015965585,47799300.0
6837,2013-04-25,25.747317445297597,26.808556889294074,26.0738525390625,25.886093497735803,110700200.0
6836,2013-04-24,24.97995053417355,26.057516765244607,25.926902770996094,24.996277672715024,90946600.0
6835,2013-04-23,24.80036022639726,25.224856573555986,24.979955673217773,25.061589825677828,59126900.0
6834,2013-04-22,24.710565963499768,25.453433849730153,25.167715072631836,24.735055121194836,137904000.0
6833,2013-04-19,24.17177705156358,24.686069484620766,24.302391052246094,24.17994062123645,99790700.0
6832,2013-04-18,23.265637740777088,23.657479686931797,23.502376556396484,23.632990538448055,56906600.0
6831,2013-04-17,23.347286196638233,23.706475646229038,23.535043716430664,23.551370863467163,52840700.0
6830,2013-04-16,23.428910439065362,23.788098179289683,23.649320602416992,23.592177169065025,52797300.0
6829,2013-04-15,23.273810395222053,23.657488922653833,23.420751571655273,23.388097284873627,56332900.0
6828,2013-04-12,23.396251722828655,23.690133960965433,23.502376556396484,23.551356410405454,62886300.0
6827,2013-04-11,23.453394610589584,23.83707453652916,23.624826431274414,23.75544041034788,130923200.0
6826,2013-04-10,24.098306027057365,24.75137601815309,24.71872329711914,24.13912231761022,71116700.0
6825,2013-04-09,23.412586546827182,24.343211863754306,24.171781539916992,23.453402845728828,77733800.0
6824,2013-04-08,23.241153849042767,23.453402021363395,23.339115142822266,23.453402021363395,34759500.0
6823,2013-04-05,22.947277063665,23.494223952656956,23.428916931152344,23.037073245082457,50927300.0
6822,2013-04-04,23.07788509940897,23.355440257815413,23.34727668762207,23.175844827645474,45263200.0
6821,2013-04-03,23.298299201365857,23.63299782824378,23.314624786376953,23.469729521797102,35062800.0
6820,2013-04-02,23.281968193273897,23.551359764248282,23.510541915893555,23.33911162392881,28456500.0
6819,2013-04-01,23.151361229139347,23.396262165534946,23.355445861816406,23.379935021230658,29201100.0
6818,2013-03-28,23.069727064660086,23.396262165534946,23.355445861816406,23.118706940530767,55453800.0
6817,2013-03-27,22.922784107276428,23.22483002537837,23.159523010253906,22.971763979359263,36047400.0
6816,2013-03-26,22.94727421565292,23.135031684545616,22.98809051513672,23.053397528536003,27824300.0
6815,2013-03-25,22.824822203117495,23.143195255850777,22.98809051513672,23.102377399324965,44154000.0
6814,2013-03-22,22.93911112640599,23.135032170721065,23.061561584472656,23.0125817126544,28720900.0
6813,2013-03-21,22.898293731892736,23.15135978166036,22.947275161743164,22.947275161743164,34233200.0
6812,2013-03-20,23.004424553112912,23.25748911125868,23.118711471557617,23.135038619061856,35447800.0
6811,2013-03-19,22.881963170816732,23.037066327162073,23.004413604736328,22.95543374257684,51901600.0
6810,2013-03-18,22.70237091421318,23.086050966260736,22.939109802246094,22.75951435420955,44809400.0
6809,2013-03-15,22.841149568395625,22.988090739236984,22.8901309967041,22.881967425319356,92710300.0
6808,2013-03-14,22.800333282779025,22.988090753619552,22.971763610839844,22.857476725465965,55914800.0
6807,2013-03-13,22.65338818076446,22.873799898915973,22.792165756225586,22.751349463401276,29093400.0
6806,2013-03-12,22.563592473682803,22.81665849422114,22.78400421142578,22.7268607735758,39255200.0
6805,2013-03-11,22.588084004370828,22.832984906043624,22.751352310180664,22.80849575010152,36627500.0
6804,2013-03-08,22.82482480651379,23.126870751088063,22.857479095458984,23.061563730239868,37667800.0
6803,2013-03-07,22.86564029685582,23.08605205325576,22.971763610839844,22.947274453712318,29196700.0
6802,2013-03-06,22.677887534681812,23.04523898124711,22.930952072143555,23.028911835077356,51448500.0
6801,2013-03-05,22.98808378128295,23.29829317184205,23.1431884765625,23.094208620121112,41432200.0
6800,2013-03-04,22.612583202036188,22.979934692382812,22.979934692382812,22.735033698818395,38157500.0
6799,2013-03-01,22.46562851646475,22.8411433557736,22.816654205322266,22.62889522862623,34849700.0
6798,2013-02-28,22.64522827441993,22.832985743054685,22.6942081451416,22.75951515845117,35840200.0
6797,2013-02-27,22.310533268344823,22.85748017773664,22.702375411987305,22.384003864908074,36394700.0
6796,2013-02-26,22.31869089875941,22.530939059316612,22.343181610107422,22.351343623514904,49923300.0
6795,2013-02-25,22.343181610107422,22.898290387285655,22.343181610107422,22.832983380732813,48011800.0
6794,2013-02-22,22.432979022341396,22.66155433654785,22.66155433654785,22.596247326352,31425900.0
6793,2013-02-21,22.22889863792304,22.645231490795386,22.441146850585938,22.645231490795386,49078500.0
6792,2013-02-20,22.718698026201913,23.02074392483753,22.751352310180664,22.963598927874713,44110200.0
6791,2013-02-19,22.694206041847142,22.93094491630467,22.898290634155273,22.75951304910407,38781400.0
6790,2013-02-15,22.5726316012141,22.799330042318434,22.677885055541992,22.702174670599998,49650900.0
6789,2013-02-14,22.564531386696455,22.71836094703751,22.70216941833496,22.605012524837484,32663200.0
6788,2013-02-13,22.572628118442278,22.758845383308262,22.694074630737305,22.613110803959472,41715600.0
6787,2013-02-12,22.467378026316897,22.669786837364796,22.572629928588867,22.572629928588867,35990900.0
6786,2013-02-11,22.26496738064215,22.60501421695313,22.55643653869629,22.386412348412524,32247700.0
6785,2013-02-08,22.111141946929653,22.434995792297546,22.30545425415039,22.143528103594914,33318500.0
6784,2013-02-07,21.94111273215795,22.175906121128303,22.08684730529785,22.143521518350816,38028300.0
6783,2013-02-06,22.062558279127845,22.29735321857087,22.135425567626953,22.16781017126182,41889600.0
6782,2013-02-05,22.15162043379281,22.394510385603645,22.264968872070312,22.362125779348638,35410400.0
6781,2013-02-04,22.200193722991916,22.68597507475832,22.216386795043945,22.564530122880807,50540000.0
6780,2013-02-01,22.30544549085558,22.710263024586215,22.613107681274414,22.40260237842372,55565900.0
6779,2013-01-31,22.184006521193677,22.64549838700039,22.224489212036133,22.499765332737816,50530000.0
6778,2013-01-30,22.47546875237693,22.823612064437707,22.548336029052734,22.677877511086102,43580500.0
6777,2013-01-29,22.34593470436655,22.77504042726043,22.677885055541992,22.524053915354877,49242600.0
6776,2013-01-28,22.475475033115863,22.856003049894845,22.596920013427734,22.677883848387882,56056500.0
6775,2013-01-25,22.175908844245786,22.856002572907265,22.572629928588867,22.32973997303406,81847700.0
6774,2013-01-24,22.240672985289446,22.726454296133156,22.370214462280273,22.42689020968795,101739300.0
6773,2013-01-23,22.022070872238483,22.378309132138654,22.354021072387695,22.022070872238483,50387700.0
6772,2013-01-22,21.860143431214155,22.224479772770167,21.98158836364746,22.103033296080763,58650600.0
6771,2013-01-18,21.892540262906852,22.09494909724176,22.062562942504883,21.94111795075531,52167700.0
6770,2013-01-17,21.908731796018436,22.240682160787134,22.062562942504883,22.013985254656426,51685900.0
6769,2013-01-16,21.868252267523204,22.046371499005975,21.892541885375977,21.98160072898888,41077400.0
6768,2013-01-15,21.722513542021048,22.094946557399187,22.030174255371094,21.722513542021048,48244500.0
6767,2013-01-14,21.665835761498887,21.924918750007553,21.771087646484375,21.779184182907322,48324400.0
6766,2013-01-11,21.27721630749001,21.8034789453096,21.722515106201172,21.447238979786597,55512100.0
6765,2013-01-10,21.285306636435458,21.843953720374728,21.422943115234375,21.5767742102388,71431300.0
6764,2013-01-09,21.503908106314874,21.657739209729048,21.617258071899414,21.633449600477412,49047900.0
6763,2013-01-08,21.422944179268253,21.690125246930858,21.495811462402344,21.657739101423967,44703100.0
6762,2013-01-07,21.56867488761326,21.76298709312933,21.60915756225586,21.67392829742788,37110400.0
6761,2013-01-04,21.64154831445269,22.1354262758013,21.64964485168457,22.07875205943472,52521100.0
6760,2013-01-03,21.98969563860377,22.386416768589363,22.062562942504883,22.37022369122093,48294400.0
6759,2013-01-02,21.98159773090257,22.45118613554325,22.36212730407715,22.062561568445467,52899300.0
6758,2012-12-31,21.35007834519793,21.673932077540808,21.62535285949707,21.52819751192241,42749500.0
6757,2012-12-28,21.495811462402344,21.779184058561977,21.495811462402344,21.625352955917077,28239900.0
6756,2012-12-27,21.51200163423268,21.93301220350991,21.8277587890625,21.771084586324452,39394000.0
6755,2012-12-26,21.617256079422894,22.022073597432637,21.746797561645508,21.884435579539073,31631100.0
6754,2012-12-24,21.860146160988545,22.06255492173844,21.908723831176758,22.022073787290978,20842400.0
6753,2012-12-21,21.8601527157378,22.256873820453343,22.224489212036133,22.224489212036133,98776500.0
6752,2012-12-20,21.981592684867422,22.41069984436035,22.41069984436035,22.151616859102887,52607300.0
6751,2012-12-19,22.062557806248712,22.451182307076675,22.111135482788086,22.418797704135923,53519900.0
6750,2012-12-18,21.973504023022148,22.37022517939961,22.31355094909668,22.062564410216442,50486900.0
6749,2012-12-17,21.601065699050512,22.038267869952573,21.941112518310547,21.69012605826943,42046100.0
6748,2012-12-14,21.61726288440554,21.96540476231159,21.706321716308594,21.949213230128976,42077500.0
